color_code,color_card,red,green,blue
1291P,1190-TC Color card,208,230,240
1292P,1190-TC Color card,177,213,233
1293P,1190-TC Color card,148,205,236
1301P,1190-TC Color card,208,226,241
1302P,1190-TC Color card,183,212,235
1303P,1190-TC Color card,148,190,227
1311P,1190-TC Color card,193,214,236
1312P,1190-TC Color card,172,199,226
1313P,1190-TC Color card,152,189,229
1314P,1190-TC Color card,137,176,224
1321P,1190-TC Color card,214,219,233
1322P,1190-TC Color card,185,196,219
1323P,1190-TC Color card,161,175,202
1331P,1190-TC Color card,217,221,239
1332P,1190-TC Color card,195,204,235
1333P,1190-TC Color card,175,186,227
1334P,1190-TC Color card,156,173,221
1341P,1190-TC Color card,177,181,228
1342P,1190-TC Color card,157,161,218
1343P,1190-TC Color card,154,160,217
1351P,1190-TC Color card,234,223,236
1352P,1190-TC Color card,218,200,221
1353P,1190-TC Color card,213,197,223
1361P,1190-TC Color card,231,213,229
1362P,1190-TC Color card,215,190,215
1363P,1190-TC Color card,206,183,210
1371P,1190-TC Color card,249,221,230
1372P,1190-TC Color card,233,198,213
1373P,1190-TC Color card,211,170,191
1381P,1190-TC Color card,235,204,216
1382P,1190-TC Color card,223,186,204
1383P,1190-TC Color card,207,170,188
1391P,1190-TC Color card,230,220,229
1392P,1190-TC Color card,214,203,220
1393P,1190-TC Color card,188,177,198
1401P,1190-TC Color card,229,225,230
1402P,1190-TC Color card,215,208,217
1403P,1190-TC Color card,195,191,204
1411P,1190-TC Color card,225,232,235
1412P,1190-TC Color card,204,215,223
1413P,1190-TC Color card,175,191,205
1421P,1190-TC Color card,204,216,221
1422P,1190-TC Color card,195,213,220
1423P,1190-TC Color card,175,197,205
1431P,1190-TC Color card,213,222,225
1432P,1190-TC Color card,176,198,209
1433P,1190-TC Color card,167,188,198
1441P,1190-TC Color card,167,174,180
1442P,1190-TC Color card,156,162,168
1451P,1190-TC Color card,210,213,217
1452P,1190-TC Color card,190,198,201
1453P,1190-TC Color card,177,186,187
1461P,1190-TC Color card,216,220,221
1462P,1190-TC Color card,199,206,209
1463P,1190-TC Color card,183,193,198
1471P,1190-TC Color card,217,221,225
1472P,1190-TC Color card,198,204,210
1473P,1190-TC Color card,182,190,198
1474P,1190-TC Color card,160,170,179
1481P,1190-TC Color card,216,215,214
1482P,1190-TC Color card,199,197,195
1483P,1190-TC Color card,186,190,192
1491P,1190-TC Color card,223,214,207
1492P,1190-TC Color card,203,193,184
1493P,1190-TC Color card,189,182,174
1494P,1190-TC Color card,168,159,151
1501P,1190-TC Color card,222,223,214
1502P,1190-TC Color card,191,197,191
1503P,1190-TC Color card,195,194,185
1504P,1190-TC Color card,185,185,180
1505P,1190-TC Color card,169,174,169
1511P,1190-TC Color card,219,220,210
1512P,1190-TC Color card,213,219,216
1513P,1190-TC Color card,184,193,191
1521P,1190-TC Color card,232,235,230
1522P,1190-TC Color card,221,224,217
1523P,1190-TC Color card,195,202,194
0163T,1190-TC Color card,255,234,151
0164T,1190-TC Color card,255,230,134
0165T,1190-TC Color card,255,220,100
0174T,1190-TC Color card,255,215,130
0175T,1190-TC Color card,255,214,110
0184T,1190-TC Color card,255,213,143
0185T,1190-TC Color card,255,206,121
0195T,1190-TC Color card,255,186,77
0203T,1190-TC Color card,255,186,110
0204T,1190-TC Color card,255,184,100
0214T,1190-TC Color card,255,196,129
0215T,1190-TC Color card,255,184,104
0224T,1190-TC Color card,255,202,159
0225T,1190-TC Color card,253,179,129
0226T,1190-TC Color card,243,174,123
0234T,1190-TC Color card,255,189,142
0235T,1190-TC Color card,255,175,121
0244T,1190-TC Color card,255,183,142
0245T,1190-TC Color card,249,165,120
0253T,1190-TC Color card,255,183,121
0254T,1190-TC Color card,255,173,119
0255T,1190-TC Color card,255,166,121
0263T,1190-TC Color card,255,189,139
0264T,1190-TC Color card,255,166,105
0273T,1190-TC Color card,255,183,154
0274T,1190-TC Color card,255,160,124
0283T,1190-TC Color card,255,193,176
0284T,1190-TC Color card,255,181,159
0285T,1190-TC Color card,255,154,128
0293T,1190-TC Color card,255,194,191
0294T,1190-TC Color card,255,187,179
0295T,1190-TC Color card,255,182,174
0303T,1190-TC Color card,255,175,172
0304T,1190-TC Color card,252,161,158
0305T,1190-TC Color card,243,133,126
0314T,1190-TC Color card,255,168,167
0315T,1190-TC Color card,255,126,122
0324T,1190-TC Color card,253,160,181
0325T,1190-TC Color card,253,150,174
0333T,1190-TC Color card,242,143,171
0334AT,1190-TC Color card,232,153,197
0334BT,1190-TC Color card,239,151,187
0334T,1190-TC Color card,237,119,152
0335AT,1190-TC Color card,222,154,192
0335BT,1190-TC Color card,226,152,182
0335T,1190-TC Color card,242,102,137
0344T,1190-TC Color card,247,164,174
0345T,1190-TC Color card,235,132,143
0354T,1190-TC Color card,241,151,160
0355T,1190-TC Color card,222,135,146
0364T,1190-TC Color card,226,149,167
0365T,1190-TC Color card,224,145,161
0374T,1190-TC Color card,237,161,161
0375T,1190-TC Color card,215,124,129
0376T,1190-TC Color card,201,114,110
0384T,1190-TC Color card,234,153,148
0385T,1190-TC Color card,225,133,127
0394T,1190-TC Color card,231,166,156
0395T,1190-TC Color card,219,151,146
0396T,1190-TC Color card,205,134,122
0404T,1190-TC Color card,219,127,116
0405T,1190-TC Color card,220,116,116
0414T,1190-TC Color card,227,141,128
0425T,1190-TC Color card,246,152,128
0426T,1190-TC Color card,236,139,111
0434T,1190-TC Color card,248,180,157
0435T,1190-TC Color card,222,131,101
0444T,1190-TC Color card,236,166,135
0445T,1190-TC Color card,216,138,102
0454T,1190-TC Color card,230,171,139
0455T,1190-TC Color card,210,147,110
0464T,1190-TC Color card,213,159,133
0465T,1190-TC Color card,195,137,107
0473T,1190-TC Color card,216,176,150
0474T,1190-TC Color card,214,169,141
0475T,1190-TC Color card,189,138,103
0484T,1190-TC Color card,235,189,151
0485T,1190-TC Color card,234,179,131
0496T,1190-TC Color card,255,190,133
0504T,1190-TC Color card,242,187,140
0505T,1190-TC Color card,247,171,104
